"FREQ";"GEO";"GEO_OBJECT";"LEGAL_FORM";"SIDE_MEASURE";"TIME_PERIOD";"OBS_VALUE"
"A";"83";"DEP";"54";"BURE";2018;1120
"A";"46";"DEP";"54";"BURE";2019;129
"A";"04";"REG";"57";"BURE";2022;1587
"A";"82";"DEP";"MICRO";"BURE";2021;2259
"A";"69";"DEP";"54";"BURE";2020;2205
"A";"59";"DEP";"OTH_SIDE";"BURE";2019;449
"A";"95";"DEP";"MICRO";"BURE";2014;5264
"A";"52";"REG";"54";"BURE";2013;4686
"A";"16";"DEP";"57";"BURE";2015;152
"A";"68";"DEP";"54";"BURE";2014;816
"A";"973";"DEP";"ENTIND_X_MICRO";"BURE";2014;573
"A";"71";"DEP";"MICRO";"BURE";2014;1899
"A";"49";"DEP";"OTH_SIDE";"BURE";2014;126
"A";"81";"DEP";"ENTIND_X_MICRO";"BURE";2014;653
"A";"54";"DEP";"54";"BURE";2013;695
"A";"76";"REG";"54";"BURE";2013;8482
"A";"23";"DEP";"MICRO";"BURE";2012;446
"A";"28";"DEP";"ENTIND_X_MICRO";"BURE";2015;510
"A";"31";"DEP";"57";"BURE";2023;3683
"A";"13";"DEP";"MICRO";"BURE";2022;29684
"A";"11";"REG";"57";"BURE";2022;71377
"A";"93";"DEP";"54";"BURE";2022;2725
"A";"08";"DEP";"57";"BURE";2024;340
"A";"92";"DEP";"57";"BURE";2024;9233
"A";"11";"DEP";"57";"BURE";2023;732
"A";"54";"DEP";"_T";"BURE";2012;4483
"A";"11";"DEP";"54";"BURE";2022;358
"A";"94";"REG";"OTH_SIDE";"BURE";2024;105
"A";"25";"DEP";"OTH_SIDE";"BURE";2024;92
"A";"2A";"DEP";"_T";"BURE";2012;1972
"A";"976";"DEP";"OTH_SIDE";"BURE";2015;7
"A";"63";"DEP";"OTH_SIDE";"BURE";2015;85
"A";"41";"DEP";"57";"BURE";2017;315
"A";"08";"DEP";"MICRO";"BURE";2016;559
"A";"10";"DEP";"57";"BURE";2016;229
"A";"88";"DEP";"57";"BURE";2015;236
"A";"75";"REG";"54";"BURE";2016;6338
"A";"48";"DEP";"ENTIND_X_MICRO";"BURE";2018;138
"A";"69";"DEP";"OTH_SIDE";"BURE";2016;644
"A";"44";"REG";"57";"BURE";2018;5831
"A";"43";"DEP";"54";"BURE";2017;174
"A";"11";"DEP";"54";"BURE";2018;275
"A";"81";"DEP";"ENTIND_X_MICRO";"BURE";2012;625
"A";"64";"DEP";"57";"BURE";2012;222
"A";"38";"DEP";"57";"BURE";2014;1237
"A";"67";"DEP";"54";"BURE";2014;1536
"A";"54";"DEP";"57";"BURE";2013;269
"A";"05";"DEP";"ENTIND_X_MICRO";"BURE";2012;389
"A";"04";"REG";"54";"BURE";2015;1382
"A";"34";"DEP";"57";"BURE";2015;2175
"A";"24";"DEP";"OTH_SIDE";"BURE";2012;54
"A";"974";"DEP";"54";"BURE";2013;1529
"A";"32";"REG";"57";"BURE";2013;2372
"A";"973";"DEP";"54";"BURE";2012;399
"A";"89";"DEP";"54";"BURE";2021;255
"A";"93";"REG";"MICRO";"BURE";2020;55573
"A";"03";"DEP";"54";"BURE";2020;194
"A";"05";"DEP";"OTH_SIDE";"BURE";2021;62
"A";"46";"DEP";"OTH_SIDE";"BURE";2021;21
"A";"64";"DEP";"MICRO";"BURE";2019;4735
"A";"95";"DEP";"OTH_SIDE";"BURE";2021;124
"A";"35";"DEP";"57";"BURE";2021;1857
"A";"35";"DEP";"MICRO";"BURE";2019;6162
"A";"2B";"DEP";"54";"BURE";2019;168
"A";"49";"DEP";"OTH_SIDE";"BURE";2020;108
"A";"01";"DEP";"ENTIND_X_MICRO";"BURE";2019;1265
"A";"85";"DEP";"_T";"BURE";2024;7913
"A";"65";"DEP";"_T";"BURE";2015;1727
"A";"53";"DEP";"_T";"BURE";2024;3102
"A";"62";"DEP";"_T";"BURE";2021;13376
"A";"81";"DEP";"_T";"BURE";2015;2859
"A";"56";"DEP";"_T";"BURE";2014;5369
"A";"21";"DEP";"_T";"BURE";2018;5039
"A";"70";"DEP";"_T";"BURE";2019;1750
"A";"09";"DEP";"_T";"BURE";2022;2074
"A";"52";"DEP";"_T";"BURE";2023;1395
"A";"84";"DEP";"_T";"BURE";2022;9933
"A";"06";"DEP";"_T";"BURE";2019;21608
"A";"82";"DEP";"54";"BURE";2022;262
"A";"63";"DEP";"ENTIND_X_MICRO";"BURE";2023;1127
"A";"39";"DEP";"57";"BURE";2024;446
"A";"36";"DEP";"ENTIND_X_MICRO";"BURE";2022;366
"A";"76";"REG";"MICRO";"BURE";2022;60774
"A";"23";"DEP";"54";"BURE";2023;54
"A";"41";"DEP";"57";"BURE";2022;520
"A";"24";"REG";"54";"BURE";2023;2014
"A";"52";"REG";"MICRO";"BURE";2024;30178
"A";"89";"DEP";"54";"BURE";2023;212
"A";"87";"DEP";"OTH_SIDE";"BURE";2024;28
"A";"65";"DEP";"54";"BURE";2023;188
"A";"46";"DEP";"OTH_SIDE";"BURE";2018;18
"A";"01";"DEP";"ENTIND_X_MICRO";"BURE";2018;1365
"A";"93";"DEP";"OTH_SIDE";"BURE";2017;150
"A";"52";"REG";"54";"BURE";2017;4041
"A";"72";"DEP";"MICRO";"BURE";2017;1248
"A";"93";"DEP";"MICRO";"BURE";2015;8350
"A";"81";"DEP";"ENTIND_X_MICRO";"BURE";2016;755
"A";"73";"DEP";"ENTIND_X_MICRO";"BURE";2015;1033
"A";"29";"DEP";"ENTIND_X_MICRO";"BURE";2018;1692
"A";"55";"DEP";"OTH_SIDE";"BURE";2016;9
"A";"81";"DEP";"ENTIND_X_MICRO";"BURE";2017;880
"A";"02";"DEP";"_T";"BURE";2017;3038
"A";"44";"REG";"MICRO";"BURE";2020;30885
"A";"37";"DEP";"57";"BURE";2021;1018
"A";"973";"DEP";"OTH_SIDE";"BURE";2021;70
"A";"73";"DEP";"ENTIND_X_MICRO";"BURE";2020;1003
"A";"976";"DEP";"OTH_SIDE";"BURE";2018;11
"A";"56";"DEP";"57";"BURE";2019;704
"A";"23";"DEP";"54";"BURE";2019;58
"A";"34";"DEP";"OTH_SIDE";"BURE";2019;373
"A";"10";"DEP";"57";"BURE";2021;452
"A";"94";"DEP";"OTH_SIDE";"BURE";2019;157
"A";"34";"DEP";"ENTIND_X_MICRO";"BURE";2019;2252
"A";"68";"DEP";"MICRO";"BURE";2021;5604
"A";"80";"DEP";"54";"BURE";2013;443
"A";"86";"DEP";"54";"BURE";2014;380
"A";"22";"DEP";"ENTIND_X_MICRO";"BURE";2015;1116
"A";"45";"DEP";"OTH_SIDE";"BURE";2014;90
"A";"974";"DEP";"57";"BURE";2012;249
"A";"79";"DEP";"MICRO";"BURE";2013;1139
"A";"08";"DEP";"57";"BURE";2015;152
"A";"02";"REG";"57";"BURE";2012;164
"A";"03";"DEP";"54";"BURE";2012;287
"A";"06";"DEP";"MICRO";"BURE";2013;7982
"A";"51";"DEP";"MICRO";"BURE";2014;1781
"A";"31";"DEP";"ENTIND_X_MICRO";"BURE";2012;2225
"A";"60";"DEP";"ENTIND_X_MICRO";"BURE";2018;1258
"A";"49";"DEP";"MICRO";"BURE";2017;2127
"A";"76";"REG";"OTH_SIDE";"BURE";2017;1246
"A";"49";"DEP";"54";"BURE";2015;775
"A";"67";"DEP";"MICRO";"BURE";2016;3580
"A";"29";"DEP";"OTH_SIDE";"BURE";2017;147
"A";"09";"DEP";"OTH_SIDE";"BURE";2016;6
"A";"971";"DEP";"57";"BURE";2017;1469
"A";"33";"DEP";"54";"BURE";2018;2297
"A";"52";"DEP";"54";"BURE";2018;68
"A";"50";"DEP";"OTH_SIDE";"BURE";2018;67
"A";"26";"DEP";"54";"BURE";2017;455
"A";"87";"DEP";"_T";"BURE";2023;4184
"A";"F";"FRANCE";"MICRO";"BURE";2019;498730
"A";"06";"DEP";"_T";"BURE";2020;22544
"A";"30";"DEP";"_T";"BURE";2018;8089
"A";"21";"DEP";"_T";"BURE";2016;3947
"A";"94";"REG";"_T";"BURE";2014;3985
"A";"08";"DEP";"_T";"BURE";2021;2354
"A";"71";"DEP";"_T";"BURE";2019;4645
"A";"27";"REG";"_T";"BURE";2024;33291
"A";"69";"DEP";"_T";"BURE";2018;29620
"A";"24";"DEP";"_T";"BURE";2024;5265
"A";"2A";"DEP";"_T";"BURE";2016;1950
"A";"66";"DEP";"57";"BURE";2020;943
"A";"30";"DEP";"54";"BURE";2020;788
"A";"78";"DEP";"ENTIND_X_MICRO";"BURE";2018;2087
"A";"22";"DEP";"54";"BURE";2019;705
"A";"91";"DEP";"54";"BURE";2018;1170
"A";"67";"DEP";"ENTIND_X_MICRO";"BURE";2019;3082
"A";"24";"DEP";"MICRO";"BURE";2021;3490
"A";"64";"DEP";"MICRO";"BURE";2021;6574
"A";"67";"DEP";"54";"BURE";2021;1288
"A";"62";"DEP";"OTH_SIDE";"BURE";2020;138
"A";"74";"DEP";"MICRO";"BURE";2020;7536
"A";"58";"DEP";"54";"BURE";2019;101
"A";"51";"DEP";"ENTIND_X_MICRO";"BURE";2022;900
"A";"89";"DEP";"57";"BURE";2023;484
"A";"24";"REG";"ENTIND_X_MICRO";"BURE";2022;4384
"A";"45";"DEP";"ENTIND_X_MICRO";"BURE";2022;969
"A";"05";"DEP";"_T";"BURE";2014;1569
"A";"45";"DEP";"OTH_SIDE";"BURE";2024;86
"A";"94";"REG";"ENTIND_X_MICRO";"BURE";2022;651
"A";"93";"DEP";"57";"BURE";2024;9509
"A";"76";"REG";"57";"BURE";2023;14009
"A";"01";"DEP";"ENTIND_X_MICRO";"BURE";2024;875
"A";"28";"DEP";"54";"BURE";2024;307
"A";"76";"DEP";"_T";"BURE";2013;6905
"A";"32";"REG";"MICRO";"BURE";2012;19939
"A";"15";"DEP";"ENTIND_X_MICRO";"BURE";2014;341
"A";"75";"REG";"OTH_SIDE";"BURE";2017;1073
"A";"67";"DEP";"ENTIND_X_MICRO";"BURE";2017;2789
"A";"02";"REG";"54";"BURE";2013;907
"A";"01";"DEP";"57";"BURE";2017;793
"A";"27";"DEP";"54";"BURE";2013;619
"A";"81";"DEP";"54";"BURE";2015;345
"A";"18";"DEP";"ENTIND_X_MICRO";"BURE";2017;408
"A";"16";"DEP";"57";"BURE";2014;158
"A";"07";"DEP";"OTH_SIDE";"BURE";2020;27
"A";"48";"DEP";"OTH_SIDE";"BURE";2015;25
"A";"55";"DEP";"ENTIND_X_MICRO";"BURE";2019;381
"A";"67";"DEP";"57";"BURE";2020;1938
"A";"03";"REG";"ENTIND_X_MICRO";"BURE";2020;371
"A";"53";"DEP";"57";"BURE";2020;228
"A";"90";"DEP";"OTH_SIDE";"BURE";2018;15
"A";"83";"DEP";"ENTIND_X_MICRO";"BURE";2021;2162
"A";"07";"DEP";"54";"BURE";2022;386
"A";"36";"DEP";"OTH_SIDE";"BURE";2020;19
"A";"75";"DEP";"MICRO";"BURE";2018;37127
"A";"31";"DEP";"57";"BURE";2019;3035
"A";"35";"DEP";"57";"BURE";2019;1159
"A";"09";"DEP";"57";"BURE";2020;225
"A";"74";"DEP";"OTH_SIDE";"BURE";2014;149
"A";"77";"DEP";"ENTIND_X_MICRO";"BURE";2013;2161
"A";"13";"DEP";"57";"BURE";2015;3981
"A";"56";"DEP";"54";"BURE";2013;905
"A";"68";"DEP";"MICRO";"BURE";2014;2545
"A";"26";"DEP";"MICRO";"BURE";2014;2385
"A";"90";"DEP";"ENTIND_X_MICRO";"BURE";2014;256
"A";"16";"DEP";"ENTIND_X_MICRO";"BURE";2013;832
"A";"84";"DEP";"ENTIND_X_MICRO";"BURE";2013;1092
"A";"37";"DEP";"OTH_SIDE";"BURE";2014;71
"A";"11";"DEP";"57";"BURE";2014;311
"A";"46";"DEP";"MICRO";"BURE";2013;658
"A";"21";"DEP";"54";"BURE";2017;506
"A";"29";"DEP";"MICRO";"BURE";2016;2469
"A";"15";"DEP";"MICRO";"BURE";2018;380
"A";"01";"DEP";"57";"BURE";2018;815
"A";"27";"DEP";"57";"BURE";2017;608
"A";"43";"DEP";"ENTIND_X_MICRO";"BURE";2015;337
"A";"33";"DEP";"57";"BURE";2016;2783
"A";"89";"DEP";"57";"BURE";2016;304
"A";"93";"DEP";"ENTIND_X_MICRO";"BURE";2017;1713
"A";"90";"DEP";"ENTIND_X_MICRO";"BURE";2016;176
"A";"04";"REG";"OTH_SIDE";"BURE";2018;439
"A";"971";"DEP";"MICRO";"BURE";2017;1316
"A";"77";"DEP";"_T";"BURE";2018;15224
"A";"976";"DEP";"_T";"BURE";2024;1519
"A";"75";"DEP";"_T";"BURE";2019;78151
"A";"45";"DEP";"_T";"BURE";2020;6723
"A";"93";"DEP";"_T";"BURE";2016;20201
"A";"73";"DEP";"_T";"BURE";2016;4435
"A";"02";"REG";"_T";"BURE";2022;9396
"A";"90";"DEP";"_T";"BURE";2023;1509
"A";"43";"DEP";"_T";"BURE";2017;1451
"A";"69";"DEP";"_T";"BURE";2015;19715
"A";"973";"DEP";"_T";"BURE";2023;3343
"A";"83";"DEP";"_T";"BURE";2014;12907
"A";"22";"DEP";"_T";"BURE";2012;3760
"A";"06";"DEP";"_T";"BURE";2012;16969
"A";"47";"DEP";"57";"BURE";2023;542
"A";"11";"DEP";"57";"BURE";2022;855
"A";"53";"DEP";"OTH_SIDE";"BURE";2024;117
"A";"2A";"DEP";"ENTIND_X_MICRO";"BURE";2023;252
"A";"76";"DEP";"MICRO";"BURE";2023;9044
"A";"75";"DEP";"OTH_SIDE";"BURE";2023;2935
"A";"09";"DEP";"_T";"BURE";2013;1404
"A";"01";"REG";"MICRO";"BURE";2024;4635
"A";"34";"DEP";"ENTIND_X_MICRO";"BURE";2023;2274
"A";"42";"DEP";"57";"BURE";2023;1594
"A";"55";"DEP";"OTH_SIDE";"BURE";2014;15
"A";"75";"REG";"ENTIND_X_MICRO";"BURE";2014;13351
"A";"33";"DEP";"57";"BURE";2015;2156
"A";"28";"REG";"OTH_SIDE";"BURE";2014;495
"A";"02";"REG";"ENTIND_X_MICRO";"BURE";2014;963
"A";"04";"DEP";"54";"BURE";2012;270
"A";"38";"DEP";"MICRO";"BURE";2013;5095
"A";"2B";"DEP";"MICRO";"BURE";2013;708
"A";"08";"DEP";"MICRO";"BURE";2013;825
"A";"53";"DEP";"OTH_SIDE";"BURE";2013;77
"A";"32";"DEP";"57";"BURE";2015;155
"A";"17";"DEP";"OTH_SIDE";"BURE";2012;78
"A";"52";"DEP";"OTH_SIDE";"BURE";2016;21
"A";"38";"DEP";"OTH_SIDE";"BURE";2015;209
"A";"73";"DEP";"MICRO";"BURE";2018;2638
"A";"27";"DEP";"OTH_SIDE";"BURE";2016;91
"A";"82";"DEP";"57";"BURE";2016;310
"A";"84";"DEP";"ENTIND_X_MICRO";"BURE";2017;1222
"A";"94";"DEP";"57";"BURE";2017;3961
"A";"75";"DEP";"ENTIND_X_MICRO";"BURE";2016;6464
"A";"972";"DEP";"54";"BURE";2017;506
"A";"06";"REG";"57";"BURE";2018;47
"A";"61";"DEP";"57";"BURE";2018;173
"A";"41";"DEP";"ENTIND_X_MICRO";"BURE";2018;536
"A";"05";"DEP";"MICRO";"BURE";2022;1636
"A";"93";"REG";"MICRO";"BURE";2021;69689
"A";"28";"DEP";"54";"BURE";2021;327
"A";"86";"DEP";"54";"BURE";2018;320
"A";"58";"DEP";"57";"BURE";2021;192
"A";"27";"DEP";"57";"BURE";2019;700
"A";"72";"DEP";"57";"BURE";2020;450
"A";"68";"DEP";"MICRO";"BURE";2019;3415
"A";"42";"DEP";"MICRO";"BURE";2021;6142
"A";"88";"DEP";"54";"BURE";2021;347
"A";"13";"DEP";"54";"BURE";2020;2198
"A";"60";"DEP";"57";"BURE";2020;1323
"A";"78";"DEP";"ENTIND_X_MICRO";"BURE";2023;1950
"A";"28";"DEP";"54";"BURE";2023;303
"A";"36";"DEP";"_T";"BURE";2012;1301
"A";"973";"DEP";"_T";"BURE";2013;1970
"A";"17";"DEP";"57";"BURE";2024;1074
"A";"48";"DEP";"ENTIND_X_MICRO";"BURE";2022;147
"A";"25";"DEP";"OTH_SIDE";"BURE";2022;88
"A";"84";"REG";"54";"BURE";2022;10351
"A";"19";"DEP";"57";"BURE";2022;351
"A";"27";"REG";"ENTIND_X_MICRO";"BURE";2022;4739
"A";"41";"DEP";"MICRO";"BURE";2022;2122
"A";"43";"DEP";"ENTIND_X_MICRO";"BURE";2024;377
"A";"09";"DEP";"_T";"BURE";2021;2059
"A";"57";"DEP";"_T";"BURE";2024;12079
"A";"31";"DEP";"_T";"BURE";2019;22621
"A";"24";"DEP";"_T";"BURE";2015;3287
"A";"29";"DEP";"_T";"BURE";2018;6347
"A";"44";"REG";"_T";"BURE";2024;67017
"A";"72";"DEP";"_T";"BURE";2022;5403
"A";"93";"REG";"_T";"BURE";2015;57654
"A";"10";"DEP";"_T";"BURE";2021;3623
"A";"48";"DEP";"_T";"BURE";2015;460
"A";"91";"DEP";"_T";"BURE";2017;12555
"A";"86";"DEP";"_T";"BURE";2018;3419
"A";"70";"DEP";"OTH_SIDE";"BURE";2013;20
"A";"27";"REG";"OTH_SIDE";"BURE";2014;364
"A";"14";"DEP";"ENTIND_X_MICRO";"BURE";2012;1023
"A";"81";"DEP";"OTH_SIDE";"BURE";2014;59
"A";"23";"DEP";"OTH_SIDE";"BURE";2014;14
"A";"32";"DEP";"54";"BURE";2015;184
"A";"02";"DEP";"OTH_SIDE";"BURE";2014;66
"A";"14";"DEP";"MICRO";"BURE";2012;3010
"A";"02";"REG";"ENTIND_X_MICRO";"BURE";2015;1013
"A";"12";"DEP";"MICRO";"BURE";2012;1047
"A";"38";"DEP";"ENTIND_X_MICRO";"BURE";2012;2003
"A";"27";"DEP";"57";"BURE";2014;296
"A";"76";"REG";"OTH_SIDE";"BURE";2023;1183
"A";"95";"DEP";"57";"BURE";2022;5269
"A";"32";"DEP";"_T";"BURE";2012;1565
"A";"43";"DEP";"54";"BURE";2024;229
"A";"59";"DEP";"MICRO";"BURE";2023;20735
"A";"73";"DEP";"MICRO";"BURE";2024;5024
"A";"34";"DEP";"57";"BURE";2023;3873
"A";"972";"DEP";"54";"BURE";2022;663
"A";"77";"DEP";"ENTIND_X_MICRO";"BURE";2023;2159
"A";"72";"DEP";"ENTIND_X_MICRO";"BURE";2022;775
"A";"66";"DEP";"54";"BURE";2023;483
"A";"90";"DEP";"57";"BURE";2024;199
"A";"35";"DEP";"OTH_SIDE";"BURE";2018;346
"A";"973";"DEP";"MICRO";"BURE";2017;533
"A";"34";"DEP";"OTH_SIDE";"BURE";2015;256
"A";"04";"DEP";"ENTIND_X_MICRO";"BURE";2017;458
"A";"29";"DEP";"OTH_SIDE";"BURE";2018;136
"A";"09";"DEP";"57";"BURE";2018;174
"A";"06";"REG";"ENTIND_X_MICRO";"BURE";2018;571
"A";"10";"DEP";"OTH_SIDE";"BURE";2018;67
"A";"43";"DEP";"MICRO";"BURE";2017;686
"A";"82";"DEP";"ENTIND_X_MICRO";"BURE";2015;387
"A";"35";"DEP";"MICRO";"BURE";2018;5151
"A";"59";"DEP";"57";"BURE";2018;3131
"A";"05";"DEP";"54";"BURE";2019;187
"A";"73";"DEP";"ENTIND_X_MICRO";"BURE";2019;1136
"A";"94";"DEP";"MICRO";"BURE";2021;18692
"A";"48";"DEP";"54";"BURE";2019;48
"A";"04";"REG";"OTH_SIDE";"BURE";2019;364
"A";"44";"DEP";"54";"BURE";2021;2276
"A";"84";"DEP";"57";"BURE";2020;1361
"A";"32";"DEP";"54";"BURE";2020;125
"A";"47";"DEP";"ENTIND_X_MICRO";"BURE";2020;587
"A";"28";"DEP";"MICRO";"BURE";2019;1975
"A";"53";"DEP";"ENTIND_X_MICRO";"BURE";2019;686
"A";"53";"DEP";"57";"BURE";2021;305
"A";"77";"DEP";"57";"BURE";2014;1505
"A";"62";"DEP";"57";"BURE";2013;439
"A";"31";"DEP";"OTH_SIDE";"BURE";2012;293
"A";"78";"DEP";"OTH_SIDE";"BURE";2012;187
"A";"34";"DEP";"54";"BURE";2013;2378
"A";"25";"DEP";"OTH_SIDE";"BURE";2015;56
"A";"30";"DEP";"57";"BURE";2012;268
"A";"28";"REG";"MICRO";"BURE";2014;9962
"A";"75";"REG";"54";"BURE";2014;7365
"A";"58";"DEP";"54";"BURE";2013;135
"A";"08";"DEP";"OTH_SIDE";"BURE";2013;21
"A";"34";"DEP";"54";"BURE";2012;2844
"A";"75";"DEP";"_T";"BURE";2014;47932
"A";"62";"DEP";"_T";"BURE";2019;10527
"A";"17";"DEP";"_T";"BURE";2019;7893
"A";"90";"DEP";"_T";"BURE";2015;759
"A";"23";"DEP";"_T";"BURE";2022;1015
"A";"12";"DEP";"_T";"BURE";2019;2414
"A";"972";"DEP";"_T";"BURE";2019;5555
"A";"38";"DEP";"_T";"BURE";2022;19361
"A";"38";"DEP";"_T";"BURE";2024;19999
"A";"13";"DEP";"_T";"BURE";2015;20970
"A";"72";"DEP";"_T";"BURE";2019;3988
"A";"972";"DEP";"_T";"BURE";2021;8024
"A";"64";"DEP";"ENTIND_X_MICRO";"BURE";2022;1519
"A";"56";"DEP";"57";"BURE";2024;1189
"A";"17";"DEP";"54";"BURE";2023;759
"A";"84";"REG";"OTH_SIDE";"BURE";2022;2007
"A";"65";"DEP";"_T";"BURE";2013;1862
"A";"91";"DEP";"ENTIND_X_MICRO";"BURE";2023;1781
"A";"55";"DEP";"_T";"BURE";2013;1006
"A";"73";"DEP";"OTH_SIDE";"BURE";2023;111
"A";"13";"DEP";"_T";"BURE";2014;21508
"A";"75";"DEP";"54";"BURE";2023;7100
"A";"10";"DEP";"ENTIND_X_MICRO";"BURE";2022;750
"A";"77";"DEP";"57";"BURE";2022;4435
"A";"14";"DEP";"MICRO";"BURE";2020;4669
"A";"65";"DEP";"MICRO";"BURE";2020;1693
"A";"80";"DEP";"OTH_SIDE";"BURE";2020;176
"A";"58";"DEP";"54";"BURE";2020;98
"A";"39";"DEP";"54";"BURE";2019;203
"A";"03";"REG";"MICRO";"BURE";2019;703
"A";"88";"DEP";"54";"BURE";2020;247
"A";"81";"DEP";"54";"BURE";2018;321
"A";"74";"DEP";"ENTIND_X_MICRO";"BURE";2019;1729
"A";"45";"DEP";"OTH_SIDE";"BURE";2021;118
"A";"75";"REG";"OTH_SIDE";"BURE";2020;946
"A";"47";"DEP";"OTH_SIDE";"BURE";2021;46
"A";"74";"DEP";"57";"BURE";2015;819
"A";"66";"DEP";"OTH_SIDE";"BURE";2017;76
"A";"95";"DEP";"54";"BURE";2017;1327
"A";"03";"DEP";"57";"BURE";2018;251
"A";"11";"DEP";"54";"BURE";2017;266
"A";"36";"DEP";"MICRO";"BURE";2015;604
"A";"89";"DEP";"54";"BURE";2015;272
"A";"79";"DEP";"OTH_SIDE";"BURE";2015;35
"A";"57";"DEP";"54";"BURE";2015;714
"A";"62";"DEP";"54";"BURE";2015;944
"A";"29";"DEP";"57";"BURE";2016;584
"A";"49";"DEP";"54";"BURE";2017;787
"A";"01";"DEP";"MICRO";"BURE";2014;2397
"A";"65";"DEP";"ENTIND_X_MICRO";"BURE";2012;646
"A";"973";"DEP";"OTH_SIDE";"BURE";2014;53
"A";"52";"REG";"ENTIND_X_MICRO";"BURE";2014;6298
"A";"52";"DEP";"OTH_SIDE";"BURE";2014;19
"A";"03";"DEP";"MICRO";"BURE";2015;1069
"A";"07";"DEP";"57";"BURE";2013;148
"A";"42";"DEP";"57";"BURE";2013;493
"A";"2A";"DEP";"57";"BURE";2015;296
"A";"06";"DEP";"MICRO";"BURE";2012;10047
"A";"51";"DEP";"MICRO";"BURE";2012;1994
"A";"41";"DEP";"57";"BURE";2012;68
"A";"52";"REG";"MICRO";"BURE";2020;21423
"A";"05";"DEP";"OTH_SIDE";"BURE";2022;56
"A";"11";"REG";"54";"BURE";2019;18408
"A";"27";"DEP";"MICRO";"BURE";2020;3291
"A";"54";"DEP";"MICRO";"BURE";2021;5180
"A";"70";"DEP";"OTH_SIDE";"BURE";2020;12
"A";"43";"DEP";"ENTIND_X_MICRO";"BURE";2019;375
"A";"93";"REG";"57";"BURE";2018;12947
"A";"02";"REG";"54";"BURE";2020;527
"A";"95";"DEP";"OTH_SIDE";"BURE";2018;94
"A";"88";"DEP";"57";"BURE";2020;395
"A";"2B";"DEP";"OTH_SIDE";"BURE";2019;61
"A";"44";"REG";"ENTIND_X_MICRO";"BURE";2017;12054
"A";"64";"DEP";"OTH_SIDE";"BURE";2018;151
"A";"55";"DEP";"57";"BURE";2015;84
"A";"69";"DEP";"ENTIND_X_MICRO";"BURE";2017;3978
"A";"62";"DEP";"MICRO";"BURE";2015;3714
"A";"74";"DEP";"54";"BURE";2016;992
"A";"41";"DEP";"54";"BURE";2018;257
"A";"22";"DEP";"MICRO";"BURE";2017;1341
"A";"36";"DEP";"57";"BURE";2017;117
"A";"56";"DEP";"MICRO";"BURE";2016;2358
"A";"36";"DEP";"OTH_SIDE";"BURE";2017;28
"A";"12";"DEP";"57";"BURE";2017;219
"A";"93";"REG";"57";"BURE";2022;19781
"A";"44";"DEP";"57";"BURE";2023;2624
"A";"28";"DEP";"ENTIND_X_MICRO";"BURE";2024;608
"A";"83";"DEP";"57";"BURE";2023;3426
"A";"13";"DEP";"57";"BURE";2023;7824
"A";"03";"REG";"54";"BURE";2024;112
"A";"51";"DEP";"ENTIND_X_MICRO";"BURE";2023;930
"A";"01";"REG";"_T";"BURE";2012;5012
"A";"05";"DEP";"ENTIND_X_MICRO";"BURE";2024;292
"A";"03";"DEP";"OTH_SIDE";"BURE";2023;21
"A";"976";"DEP";"57";"BURE";2023;174
"A";"03";"REG";"_T";"BURE";2013;1970
"A";"03";"REG";"_T";"BURE";2016;1570
"A";"41";"DEP";"_T";"BURE";2016;2151
"A";"68";"DEP";"_T";"BURE";2018;5817
"A";"12";"DEP";"_T";"BURE";2021;3074
"A";"27";"DEP";"_T";"BURE";2018;4583
"A";"02";"DEP";"_T";"BURE";2016;2687
"A";"78";"DEP";"_T";"BURE";2018;17856
"A";"35";"DEP";"_T";"BURE";2022;14477
"A";"77";"DEP";"_T";"BURE";2016;12156
"A";"35";"DEP";"_T";"BURE";2017;8295
"A";"60";"DEP";"_T";"BURE";2020;7658
"A";"76";"REG";"_T";"BURE";2022;96354
"A";"76";"DEP";"MICRO";"BURE";2014;3560
"A";"23";"DEP";"MICRO";"BURE";2014;423
"A";"58";"DEP";"57";"BURE";2012;25
"A";"95";"DEP";"ENTIND_X_MICRO";"BURE";2013;1744
"A";"79";"DEP";"OTH_SIDE";"BURE";2014;35
"A";"13";"DEP";"ENTIND_X_MICRO";"BURE";2015;3586
"A";"44";"DEP";"54";"BURE";2014;2021
"A";"57";"DEP";"ENTIND_X_MICRO";"BURE";2012;1127
"A";"27";"REG";"ENTIND_X_MICRO";"BURE";2012;3774
"A";"33";"DEP";"MICRO";"BURE";2012;8876
"A";"06";"REG";"OTH_SIDE";"BURE";2012;1
"A";"25";"DEP";"OTH_SIDE";"BURE";2014;70
"A";"27";"DEP";"54";"BURE";2024;440
"A";"38";"DEP";"ENTIND_X_MICRO";"BURE";2022;1979
"A";"02";"DEP";"57";"BURE";2023;541
"A";"22";"DEP";"54";"BURE";2024;929
"A";"63";"DEP";"MICRO";"BURE";2023;4909
"A";"64";"DEP";"57";"BURE";2024;1410
"A";"01";"DEP";"MICRO";"BURE";2023;5655
"A";"70";"DEP";"ENTIND_X_MICRO";"BURE";2023;389
"A";"68";"DEP";"MICRO";"BURE";2023;5875
"A";"974";"DEP";"57";"BURE";2024;1703
"A";"82";"DEP";"OTH_SIDE";"BURE";2022;26
"A";"52";"REG";"ENTIND_X_MICRO";"BURE";2022;6080
"A";"71";"DEP";"54";"BURE";2016;400
